Codec;;;N NT;;;Deprecated, do not use in new projects
Codec/String;;;N NT;;;Deprecated, do not use in new projects
Codec/Family;;;N NT;;;Deprecated, do not use in new projects
Codec/Info;;;N NT;;;Deprecated, do not use in new projects
Codec/Url;;;N NT;;;Deprecated, do not use in new projects
Codec/CC;;;N NT;;;Deprecated, do not use in new projects
Codec_Profile;;;N NT;;;Deprecated, do not use in new projects
Codec_Description;;;N NT;;;Deprecated, do not use in new projects
Codec_Settings;;;N NT;;;Deprecated, do not use in new projects
Codec_Settings_PacketBitStream;;;N NT;;;Deprecated, do not use in new projects
Codec_Settings_BVOP;;;N NT;;;Deprecated, do not use in new projects
Codec_Settings_QPel;;;N NT;;;Deprecated, do not use in new projects
Codec_Settings_GMC;; warppoint;N NT;;;Deprecated, do not use in new projects
Codec_Settings_GMC/String;;;N NT;;;Deprecated, do not use in new projects
Codec_Settings_Matrix;;;N NT;;;Deprecated, do not use in new projects
Codec_Settings_Matrix_Data;;;N NT;;;Deprecated, do not use in new projects
Codec_Settings_CABAC;;;N NT;;;Deprecated, do not use in new projects
Codec_Settings_RefFrames;;;N NT;;;Deprecated, do not use in new projects
Duration;; ms;N YFY;;;Play time of the stream, in s (ms for text output)
Duration/String;;;Y NT;;;Play time in format XXx YYy, with YYy value omitted if zero (e.g. 1 h 40 min)
Duration/String1;;;N NT;;;Play time in format HHh MMmn SSs MMMms, with any fields omitted if zero
Duration/String2;;;N NT;;;Play time in format XXx YYy, with YYy omitted if value is zero
Duration/String3;;;N NT;;;Play time in format HH:MM:SS.mmm (e.g. 01:40:00.000)
Duration/String4;;;N NT;;;Play time in format HH:MM:SS:FF, with last colon replaced by semicolon for drop frame if available
Duration/String5;;;N NT;;;Play time in format HH:MM:SS.mmm (HH:MM:SS:FF)
Duration_FirstFrame;; ms;N YFY;;;Duration of the first frame (if different than other frames), in ms
Duration_FirstFrame/String;;;Y NT;;;Duration of the first frame (if different than other frames), in format XXx YYy, with YYy value omitted if zero
Duration_FirstFrame/String1;;;N NT;;;Duration of the first frame (if different than other frames), in format HHh MMmn SSs MMMms, with any fields omitted if zero
Duration_FirstFrame/String2;;;N NT;;;Duration of the first frame (if different than other frames), in format XXx YYy, with YYy omitted if value is zero
Duration_FirstFrame/String3;;;N NT;;;Duration of the first frame (if different than other frames), in format HH:MM:SS.mmm
Duration_FirstFrame/String4;;;N NT;;;Duration of the first frame (if different than other frames), in format HH:MM:SS:FF, with last colon replaced by semicolon for drop frame if available
Duration_FirstFrame/String5;;;N NT;;;Duration of the first frame (if different than other frames), in format HH:MM:SS.mmm (HH:MM:SS:FF)
Duration_LastFrame;; ms;N YFY;;;Duration of the last frame (if different than other frames), in ms
Duration_LastFrame/String;;;Y NT;;;Duration of the last frame (if different than other frames), in format XXx YYy, with YYy value omitted if zero
Duration_LastFrame/String1;;;N NT;;;Duration of the last frame (if different than other frames), in format HHh MMmn SSs MMMms, with any fields omitted if zero
Duration_LastFrame/String2;;;N NT;;;Duration of the last frame (if different than other frames), in format XXx YYy, with YYy omitted if value is zero
Duration_LastFrame/String3;;;N NT;;;Duration of the last frame (if different than other frames), in format HH:MM:SS.mmm
Duration_LastFrame/String4;;;N NT;;;Duration of the last frame (if different than other frames), in format HH:MM:SS:FF, with last colon replaced by semicolon for drop frame if available
Duration_LastFrame/String5;;;N NT;;;Duration of the last frame (if different than other frames), in format HH:MM:SS.mmm (HH:MM:SS:FF)
Source_Duration;; ms;N YFY;;;Duration of the file, of content stored in the file, in ms
Source_Duration/String;;;Y NT;;;Duration of the file, of content stored in the file, in format XXx YYy, with YYy value omitted if zero
Source_Duration/String1;;;N NT;;;Duration of the file, of content stored in the file, in format HHh MMmn SSs MMMms, with any fields omitted if zero
Source_Duration/String2;;;N NT;;;Duration of the file, of content stored in the file, in format XXx YYy, with YYy omitted if value is zero
Source_Duration/String3;;;N NT;;;Duration of the file, of content stored in the file, in format HH:MM:SS.mmm
Source_Duration/String4;;;N NT;;;Duration of the file, of content stored in the file, in format HH:MM:SS:FF, with last colon replaced by semicolon for drop frame if available
Source_Duration/String5;;;N NT;;;Duration of the file, of content stored in the file, in format HH:MM:SS.mmm (HH:MM:SS:FF)
Source_Duration_FirstFrame;; ms;N YFY;;;Duration of the first frame, of content stored in the file, in ms
Source_Duration_FirstFrame/String;;;Y NT;;;Duration of the first frame, of content stored in the file, in format XXx YYy, with YYy value omitted if zero
Source_Duration_FirstFrame/String1;;;N NT;;;Duration of the first frame, of content stored in the file, in format HHh MMmn SSs MMMms, with any fields omitted if zero
Source_Duration_FirstFrame/String2;;;N NT;;;Duration of the first frame, of content stored in the file, in format XXx YYy, with YYy omitted if value is zero
Source_Duration_FirstFrame/String3;;;N NT;;;Duration of the first frame, of content stored in the file, in format HH:MM:SS.mmm
Source_Duration_FirstFrame/String4;;;N NT;;;Duration of the first frame, of content stored in the file, in format HH:MM:SS:FF, with last colon replaced by semicolon for drop frame if available
Source_Duration_FirstFrame/String5;;;N NT;;;Duration of the first frame, of content stored in the file, in format HH:MM:SS.mmm (HH:MM:SS:FF)
Source_Duration_LastFrame;; ms;N YFY;;;Duration of the last frame, of content stored in the file, in ms
Source_Duration_LastFrame/String;;;Y NT;;;Duration of the last frame, of content stored in the file, in format XXx YYy, with YYy value omitted if zero
Source_Duration_LastFrame/String1;;;N NT;;;Duration of the last frame, of content stored in the file, in format HHh MMmn SSs MMMms, with any fields omitted if zero
Source_Duration_LastFrame/String2;;;N NT;;;Duration of the last frame, of content stored in the file, in format XXx YYy, with YYy omitted if value is zero
Source_Duration_LastFrame/String3;;;N NT;;;Duration of the last frame, of content stored in the file, in format HH:MM:SS.mmm
Source_Duration_LastFrame/String4;;;N NT;;;Duration of the last frame, of content stored in the file, in format HH:MM:SS:FF, with last colon replaced by semicolon for drop frame if available
Source_Duration_LastFrame/String5;;;N NT;;;Duration of the last frame, of content stored in the file, in format HH:MM:SS.mmm (HH:MM:SS:FF)
BitRate_Mode;;;N YTY;;;Bit rate mode of this stream (CBR, VBR)
BitRate_Mode/String;;;Y NT;;;Bit rate mode of this stream, as word (Variable, Constant)
BitRate;; bps;N YFY;;;Bit rate of this stream, in bps
BitRate/String;;;Y NT;;;Bit rate of this stream, with measurement (e.g. 128 kb/s)
BitRate_Minimum;; bps;N YFY;;;Minimum bit rate of this stream, in bps
BitRate_Minimum/String;;;Y NT;;;Minimum bit rate of this stream, with measurement
BitRate_Nominal;; bps;N YFY;;;Nominal bit rate of this stream, in bps
BitRate_Nominal/String;;;Y NT;;;Nominal bit rate of this stream, with measurement
BitRate_Maximum;; bps;N YFY;;;Maximum bit rate of this stream, in bps
BitRate_Maximum/String;;;Y NT;;;Maximum bit rate of this stream, with measurement
BitRate_Encoded;; bps;N YFY;;;Encoded bit rate (with forced padding), if container padding is present, in bps
BitRate_Encoded/String;;;N NT;;;Encoded bit rate (with forced padding), if container padding is present, in bps
Width;; pixel;N YIY;;;Width of frame (trimmed to clean aperture size if present) in pixels, as integer (e.g. 1920)
Width/String;;;Y NT;;;Width of frame (trimmed to clean aperture size if present) in pixels, presented in SI unit digit spacing style, with measurement (e.g. 1 920 pixels)
Width_Offset;; pixel;N YIY;;;Offset between original width and displayed width, in pixels
Width_Offset/String;;;N NT;;;Offset between original width and displayed width, in pixels
Width_Original;; pixel;N NIY;;;Width of frame (not including aperture size if present) in pixels, presented as integer (e.g. 1920)
Width_Original/String;;;Y NT;;;Width of frame (not including aperture size if present) in pixels, present in SI unit digit spacing style, with measurement (e.g. 1 920 pixels)
Width_CleanAperture;; pixel;N YIY;;;Width of frame (trimmed to clean aperture size if present) in pixels, presented as integer (e.g. 1920)
Width_CleanAperture/String;;;Y NT;;;Width of frame (trimmed to clean aperture size if present) in pixels, present in SI unit digit spacing style, with measurement (e.g. 1 920 pixels)
Height;; pixel;N YIY;;;Height of frame (including aperture size if present) in pixels, presented as integer (e.g. 1080)
Height/String;;;Y NT;;;Height of frame (including aperture size if present) in pixels, present in SI unit digit spacing style, with measurement (e.g. 1 080 pixels)
Height_Offset;; pixel;N YIY;;;Offset between original height and displayed height, in pixels
Height_Offset/String;;;N NT;;;Offset between original height and displayed height, in pixels
Height_Original;; pixel;N NIY;;;Height of frame (not including aperture size if present) in pixels, presented as integer (e.g. 1080)
Height_Original/String;;;Y NT;;;Height of frame (not including aperture size if present) in pixels, present in SI unit digit spacing style, with measurement (e.g. 1 080 pixels)
Height_CleanAperture;; pixel;N YI;;;Height of frame (trimmed to clean aperture size if present) in pixels, presented as integer (e.g. 1080)
Height_CleanAperture/String;;;Y NT;;;Height of frame (trimmed to clean aperture size if present) in pixels, present in SI unit digit spacing style, with measurement (e.g. 1 800 pixels)
Stored_Width;;;N YIY;;;Width of frame, considering data stored in the codec
Stored_Height;;;N YIY;;;Height of frame, considering data stored in the codec
Sampled_Width;;;N YIY;;;Width of frame, from data derived from video stream
Sampled_Height;;;N YIY;;;Height of frame, from data derived from video stream
PixelAspectRatio;;;N YFY;;;Width of a pixel as compared to the height (e.g. 1.422)
PixelAspectRatio/String;;;N NT;;;Width of a pixel as compared to the height (e.g. 1.422)
PixelAspectRatio_Original;;;N NFY;;;Width of a pixel as compared to the height (e.g. 1.422). This field is only shown if the container and codec values are different
PixelAspectRatio_Original/String;;;N NT;;;Width of a pixel as compared to the height (e.g. 1.422). This field is only shown if the container and codec values are different
PixelAspectRatio_CleanAperture;;;N YF;;;Width of a pixel as compared to the height, considering clean aperture dimensions (e.g. 1.422). This field is only shown if the values are different
PixelAspectRatio_CleanAperture/String;;;N NT;;;Width of a pixel as compared to the height, considering clean aperture dimensions (e.g. 1.422). This field is only shown if the values are different
DisplayAspectRatio;;;N YFY;;;The proportional relationship between the width and height of a frame (e.g. 4:3)
DisplayAspectRatio/String;;;Y NT;;;The proportional relationship between the width and height of a frame (e.g. 4:3)
DisplayAspectRatio_Original;;;N NFY;;;The proportional relationship between the width and height of a frame (e.g. 4:3)
DisplayAspectRatio_Original/String;;;Y NT;;;The proportional relationship between the width and height of a frame (e.g. 4:3)
DisplayAspectRatio_CleanAperture;;;N YF;;;The proportional relationship between the width and height of a frame, considering clean aperture dimensions (e.g. 4:3)
DisplayAspectRatio_CleanAperture/String;;;Y NT;;;The proportional relationship between the width and height of a frame, considering clean aperture dimensions (e.g. 4:3)
ActiveFormatDescription;;;N YNY;;;Active Format Description, as value code (e.g. 001)
ActiveFormatDescription/String;;;Y NT;;;Active Format Description, as text (e.g. 4:3)
ActiveFormatDescription_MuxingMode;;;N YT;;;Muxing mode used for Active Format Description (AFD value). Options are A/53 (for Raw) or SMPTE ST 2016-3 (for Ancillary)
Rotation;;;N YTY;;;Rotation of video, derived from track header data, in degrees
Rotation/String;;;Y NT;;;Rotation of video, derived from track header data, in degrees
FrameRate_Mode;;;N YTY;;;Frame rate mode, as acronym (e.g. CFR, VFR)
FrameRate_Mode/String;;;Y NT;;;Frame rate mode, as word (e.g. Constant, Variable)
FrameRate_Mode_Original;;;N NTY;;;Original frame rate mode, as acronym (e.g. CFR, VFR)
FrameRate_Mode_Original/String;;;Y NT;;;Original frame rate mode, as word (Constant, Variable)
FrameRate;; fps;N YFY;;;Frames per second, as float (e.g. 29.970)
FrameRate/String;;;Y NT;;;Frames per second, with measurement (e.g. 29.970 (29970/1000) FPS)
FrameRate_Num;;;N NIY;;;Numerator for determined frames per second (e.g. 29970)
FrameRate_Den;;;N NIY;;;Denominator for determined frames per second (e.g. 1000)
FrameRate_Minimum;; fps;N YFY;;;Minimum frames per second (e.g. 25.000)
FrameRate_Minimum/String;;;Y NT;;;Minimum frames per second, with measurement (e.g. 25.000 FPS)
FrameRate_Nominal;; fps;N YFY;;;Frames per second rounded to closest standard (e.g. 24.98)
FrameRate_Nominal/String;;;Y NT;;;Frames per second rounded to closest standard, with measurement (e.g. 29.97 fps)
FrameRate_Maximum;; fps;N YFY;;;Maximum frames per second
FrameRate_Maximum/String;;;Y NT;;;Maximum frames per second, with measurement
FrameRate_Original;; fps;N NFY;;;Frames per second
FrameRate_Original/String;;;Y NT;;;Frames per second, with measurement
FrameRate_Original_Num;;;N NFN;;;Numerator for determined frames per second (e.g. 29970)
FrameRate_Original_Den;;;N NFN;;;Denominator for determined frames per second (e.g. 1000)
FrameRate_Real;; fps;N YFY;;;Real (capture) frames per second
FrameRate_Real/String;;;Y NT;;;Real (capture) frames per second (with measurement)
FrameCount;;;N YIY;;;Numer of frames
Source_FrameCount;;;N YI;;;Number of frames according to media header (media/stts atom) data
Standard;;;Y YTY;;;Either the NTSC or PAL color encoding system, as stored in the content
Resolution;; bit;N NI;;;Deprecated, do not use in new projects
Resolution/String;;;N NT;;;Deprecated, do not use in new projects
Colorimetry;;;N NT;;;Deprecated, do not use in new projects
ColorSpace;;;Y YTY;;;Color profile of the image (e.g. YUV)
ChromaSubsampling;;;N YTY;;;Ratio of chroma to luma in encoded image (e.g. 4:2:2)
ChromaSubsampling/String;;;Y NT;;;Ratio of chroma to luma in encoded image (e.g. 4:2:2)
ChromaSubsampling_Position;;;N YTY;;;Position type of chroma subsampling
BitDepth;; bit;N YIY;;;Color information stored in the video frames, as integer (e.g. 10)
BitDepth/String;;;Y NT;;;Color information stored in the video frames, as string (e.g. 10 bits)
ScanType;;;N YTY;;;Way in which lines of video are displayed (e.g. Progressive)
ScanType/String;;;Y NT;;;Way in which lines of video are displayed (e.g. Progressive)
ScanType_Original;;;N NTY;;;Way in which lines of video are encoded (e.g. Progressive)
ScanType_Original/String;;;Y NT;;;Way in which lines of video are encoded (e.g. Progressive)
ScanType_StoreMethod;;;N YT;;;Whether the video's ScanType is stored with fields separated or interleaved
ScanType_StoreMethod_FieldsPerBlock;;;N YT;;;Count of fields per container block
ScanType_StoreMethod/String;;;Y NT;;;Whether the video's ScanType is stored with fields separated or interleaved
ScanOrder;;;N YTY;;;Order in which lines are encoded, as acronym (e.g. TFF)
ScanOrder/String;;;Y NT;;;Order in which lines are encoded, as acronym (e.g. TFF)
ScanOrder_Stored;;;N YTY;;;Stored ScanOrder, displayed when the stored order is not same as the display order
ScanOrder_Stored/String;;;Y NT;;;Stored ScanOrder, displayed when the stored order is not same as the display order
ScanOrder_StoredDisplayedInverted;;;N NT;;;Field is set to Yes when display and stored orders are inverted
ScanOrder_Original;;;N NTY;;;Whether the video's ScanType is stored with fields separated or interleaved
ScanOrder_Original/String;;;Y NT;;;Whether the video's ScanType is stored with fields separated or interleaved
Interlacement;;;N NT;;;Deprecated, do not use in new projects
Interlacement/String;;;N NT;;;Deprecated, do not use in new projects
Compression_Mode;;;N YTY;;;Compression mode (Lossy, Lossless)
Compression_Mode/String;;;Y NT;;;Compression mode (Lossy, Lossless)
Compression_Ratio;;;Y NFY;;;Stream size divided by uncompressed stream size
Bits-(Pixel*Frame);;;Y NFN;;;Bits divided by Pixel multiplied by Frame
Delay;; ms;N YFY;;;Delay fixed in the stream (relative), in ms
Delay/String;;;N NT;;;Delay fixed in the stream (relative), with measurement
Delay/String1;;;N NT;;;Delay fixed in the stream (relative), with measurement
Delay/String2;;;N NT;;;Delay fixed in the stream (relative), with measurement
Delay/String3;;;N NT;;;Delay fixed in the stream (relative) in format HH:MM:SS.mmm, with measurement
Delay/String4;;;N NT;;;Delay in format HH:MM:SS:FF, with last colon replaced by semicolon for drop frame if available
Delay/String5;;;N NT;;;Delay in format HH:MM:SS.mmm (HH:MM:SS:FF)
Delay_Settings;;;N NTY;;;Delay settings (e.g. in case of timecode)
Delay_DropFrame;;;N NTY;;;Delay drop frame information
Delay_Source;;;N NTY;;;Source location of the Delay (e.g. Container, Stream, empty)
Delay_Source/String;;;N NT;;;Source location of the Delay (e.g. Container, Stream, empty)
Delay_Original;; ms;N NIY;;;Delay, in ms
Delay_Original/String;;;N NT;;;Delay, with measurement
Delay_Original/String1;;;N NT;;;Delay, with measurement
Delay_Original/String2;;;N NT;;;Delay, with measurement
Delay_Original/String3;;;N NT;;;Delay, in format HH:MM:SS.mmm
Delay_Original/String4;;;N NT;;;Delay, in format HH:MM:SS:FF, with last colon replaced by semicolon for drop frame if available
Delay_Original/String5;;;N NT;;;Delay, in format HH:MM:SS.mmm (HH:MM:SS:FF)
Delay_Original_Settings;;;N NT;;;Delay settings (e.g. in case of timecode)
Delay_Original_DropFrame;;;N NTY;;;Delay drop frame information
Delay_Original_Source;;;N NTY;;;Delay source (e.g. Container, Stream, empty)
TimeStamp_FirstFrame;; ms;N YFY;;;Timestamp fixed in the stream (relative), in ms
TimeStamp_FirstFrame/String;;;Y NT;;;Timestamp fixed in the stream (relative), with measurement
TimeStamp_FirstFrame/String1;;;N NT;;;Timestamp fixed in the stream (relative), with measurement
TimeStamp_FirstFrame/String2;;;N NT;;;Timestamp fixed in the stream (relative), with measurement
TimeStamp_FirstFrame/String3;;;N NT;;;Timestamp in format HH:MM:SS.mmm (HH:MM:SS:FF)
TimeStamp_FirstFrame/String4;;;N NT;;;Timestamp in format HH:MM:SS:FF, with last colon replaced by semicolon for drop frame if available
TimeStamp_FirstFrame/String5;;;N NT;;;Timestamp in format HH:MM:SS.mmm (HH:MM:SS:FF)
TimeCode_FirstFrame;;;Y YCY;;;Time code for first frame in format HH:MM:SS:FF, with last colon replaced by semicolon for drop frame if available
TimeCode_LastFrame;;;Y YCY;;;Time code for last frame (excluding the duration of the last frame) in format HH:MM:SS:FF, with last colon replaced by semicolon for drop frame if available
TimeCode_DropFrame;;;N NT;;;Time code drop frame
TimeCode_Settings;;;Y YTY;;;Additional time code settings
TimeCode_Source;;;Y YTY;;;Time code source (Container, Stream, SystemScheme1, SDTI, ANC, etc.)
Gop_OpenClosed;; ;N YTY;;;Time code information about Open/Closed GOP
Gop_OpenClosed/String;;;Y NT;;;Time code information about Open/Closed GOP
Gop_OpenClosed_FirstFrame;; ;N YTY;;;Time code information about Open/Closed of first frame if GOP is Open for the other GOPs
Gop_OpenClosed_FirstFrame/String;;;Y NT;;;Time code information about Open/Closed of first frame if GOP is Open for the other GOPs
StreamSize;; byte;N YIY;;;Size of this stream, in bytes
StreamSize/String;;;Y NT;;;Size of this stream, with measurement (measured in powers of 1024) and percentage value (e.g. 10.5 MiB (98%))
StreamSize/String1;;;N NT;;;Size of this stream, with measurement (measured in powers of 1024) rounded to the nearest integer (e.g. 11 MiB)
StreamSize/String2;;;N NT;;;Size of this stream, measurement (measured in powers of 1024) rounded to the two most significant digits (e.g. 11 MiB)
StreamSize/String3;;;N NT;;;Size of this stream, measurement (measured in powers of 1024) rounded to the three most significant digits (e.g. 10.5 MiB)
StreamSize/String4;;;N NT;;;Size of this stream, measurement (measured in powers of 1024) rounded to the four most significant digits (e.g. 10.50 MiB)
StreamSize/String5;;;N NT;;;Size of this stream, with measurement (measured in powers of 1024) and percentage value (e.g. 10.5 MiB (98%))
StreamSize_Proportion;;;N NT;;;Size of this stream divided by total file size
StreamSize_Demuxed;; byte;N NIN;;;Size of this stream after demuxing, in bytes
StreamSize_Demuxed/String;;;N NT;;;Size of this stream after demuxing, with measurement (measured in powers of 1024) and percentage value (e.g. 10.5 MiB (98%))
StreamSize_Demuxed/String1;;;N NT;;;Size of this stream after demuxing, with measurement (measured in powers of 1024) rounded to the nearest integer (e.g. 11 MiB)
StreamSize_Demuxed/String2;;;N NT;;;Size of this stream after demuxing, measurement (measured in powers of 1024) rounded to the two most significant digits (e.g. 11 MiB)
StreamSize_Demuxed/String3;;;N NT;;;Size of this stream after demuxing, measurement (measured in powers of 1024) rounded to the three most significant digits (e.g. 10.5 MiB)
StreamSize_Demuxed/String4;;;N NT;;;Size of this stream after demuxing, measurement (measured in powers of 1024) rounded to the four most significant digits (e.g. 10.50 MiB)
StreamSize_Demuxed/String5;;;N NT;;;Size of this stream after demuxing, with measurement (measured in powers of 1024) and percentage value (e.g. 10.5 MiB (98%))
Source_StreamSize;; byte;N YIY;;;Size of content stored in the file, in bytes
Source_StreamSize/String;;;Y NT;;;Size of content stored in the file, with measurement (measured in powers of 1024) and percentage value (e.g. 10.5 MiB (98%))
Source_StreamSize/String1;;;N NT;;;Size of content stored in the file, with measurement (measured in powers of 1024) rounded to the nearest integer (e.g. 11 MiB)
Source_StreamSize/String2;;;N NT;;;Size of content stored in the file, measurement (measured in powers of 1024) rounded to the two most significant digits (e.g. 11 MiB)
Source_StreamSize/String3;;;N NT;;;Size of content stored in the file, measurement (measured in powers of 1024) rounded to the three most significant digits (e.g. 10.5 MiB)
Source_StreamSize/String4;;;N NT;;;Size of content stored in the file, measurement (measured in powers of 1024) rounded to the four most significant digits (e.g. 10.50 MiB)
Source_StreamSize/String5;;;N NT;;;Size of content stored in the file, with measurement (measured in powers of 1024) and percentage value (e.g. 10.5 MiB (98%))
Source_StreamSize_Proportion;;;N NT;;;Size of this stream divided by total file size
StreamSize_Encoded;; byte;N YIY;;;Size of this stream when encoded, in bytes
StreamSize_Encoded/String;;;N NT;;;Size of this stream when encoded, with measurement (measured in powers of 1024) and percentage value (e.g. 10.5 MiB (98%))
StreamSize_Encoded/String1;;;N NT;;;Size of this stream when encoded, with measurement (measured in powers of 1024) rounded to the nearest integer (e.g. 11 MiB)
StreamSize_Encoded/String2;;;N NT;;;Size of this stream when encoded, measurement (measured in powers of 1024) rounded to the two most significant digits (e.g. 11 MiB)
StreamSize_Encoded/String3;;;N NT;;;Size of this stream when encoded, measurement (measured in powers of 1024) rounded to the three most significant digits (e.g. 10.5 MiB)
StreamSize_Encoded/String4;;;N NT;;;Size of this stream when encoded, measurement (measured in powers of 1024) rounded to the four most significant digits (e.g. 10.50 MiB)
StreamSize_Encoded/String5;;;N NT;;;Size of this stream when encoded, with measurement (measured in powers of 1024) and percentage value (e.g. 10.5 MiB (98%))
StreamSize_Encoded_Proportion;;;N NT;;;Encoded Stream size divided by file size
Source_StreamSize_Encoded;; byte;N YIY;;;Size of content stored in the file when encoded, in bytes
Source_StreamSize_Encoded/String;;;N NT;;;Size of content stored in the file when encoded, with measurement (measured in powers of 1024) and percentage value (e.g. 10.5 MiB (98%))
Source_StreamSize_Encoded/String1;;;N NT;;;Size of content stored in the file when encoded, with measurement (measured in powers of 1024) rounded to the nearest integer (e.g. 11 MiB)
Source_StreamSize_Encoded/String2;;;N NT;;;Size of content stored in the file when encoded, measurement (measured in powers of 1024) rounded to the two most significant digits (e.g. 11 MiB)
