ServiceKind;;;N YTY;;;Type of assisted service (e.g. visually impaired, commentary, voice over)
ServiceKind/String;;;Y NT;;;Type of assisted service (e.g. visually impaired, commentary, voice over)
ServiceName;;;Y YTY;;;Name of assisted service;;Legal
ServiceChannel;;;Y YTY;;;Channel of assisted service;;Legal
Service/Url;;;Y YTY;;;URL of assisted service;;Legal
ServiceProvider;;;Y YTY;;;Provider of assisted service;;Legal
ServiceProvider/Url;;;Y YTN;;;URL of provider of assisted service;;Legal
ServiceType;;;Y YTY;;;Type of assisted service;;Legal
NetworkName;;;Y YTY;;;Television network name;;Legal
Original/NetworkName;;;Y YTY;;;Television network name of original broadcast;;Legal
Countries;;;Y YTY;;;Country information of the content;;Legal
TimeZones;;;Y YTY;;;TimeZone information of the content;;Legal
LawRating;;;Y YTY;;;Legal rating of a movie. Format depends on country of origin (e.g. PG, 16);;Classification
LawRating_Reason;;;Y YTY;;;Reason of the law rating;;Classification
Disabled;;Yes;N YTY;;;Set if this stream should not be used (Yes, No)
Disabled/String;;;Y NT;;;Set if this stream should not be used (Yes, No)
Default;;Yes;N YTY;;;Flag set if this stream should be used if no language found matches the user preference (Yes, No)
Default/String;;;Y NT;;;Flag set if this stream should be used if no language found matches the user preference (Yes, No)
Forced;;Yes;N YTY;;;Flag set if this stream should be used regardless of user preferences, often used for sparse subtitle dialogue in an otherwise unsubtitled movie (Yes, No)
Forced/String;;;Y NT;;;Flag set if this stream should be used regardless of user preferences, often used for sparse subtitle dialogue in an otherwise unsubtitled movie (Yes, No)
AlternateGroup;;Yes;N YTY;;;Number of a group in order to provide versions of the same track
AlternateGroup/String;;;Y NT;;;Number of a group in order to provide versions of the same track
Chapters_Pos_Begin;;;N NI;;;Used by third-party developers to know about the beginning of the chapters list, to be used by Get (Stream_Menu, x, Pos), where Pos is an Integer between Chapters_Pos_Begin and Chapters_Pos_End
Chapters_Pos_End;;;N NI;;;Used by third-party developers to know about the end of the chapters list (this position excluded)
